Table 1
P	TAB	URL	NO	REF	LVL	DATES	AGIID	AGIID DUP
8	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/349319?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/349319"" onerror=""sin_thumbnail('349319')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""349319""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/349319?nm"">Cartas de cabildos seculares&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/349319""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1653-10-03</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,43,N.108</p></td></tr>"	http	43	"GUATEMALA,43,N.108"	Us	1653-10-03	349319	0
9	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/349334?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/349334"" onerror=""sin_thumbnail('349334')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""349334""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/349334?nm"">Cartas de cabildos seculares&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/349334""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1647-06-06</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,44A,N.13</p></td></tr>"	http		"GUATEMALA,44A,N.13"	Us	1647-06-06	349334	0
9	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/349360?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/349360"" onerror=""sin_thumbnail('349360')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""349360""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/349360?nm"">Cartas de cabildos seculares&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/349360""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1643-02-06</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,44A,N.39</p></td></tr>"	http		"GUATEMALA,44A,N.39"	Us	1643-02-06	349360	0
9	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/349361?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/349361"" onerror=""sin_thumbnail('349361')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""349361""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/349361?nm"">Cartas de cabildos seculares&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/349361""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1644-10-23</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,44A,N.40</p></td></tr>"	http		"GUATEMALA,44A,N.40"	Us	1644-10-23	349361	0
9	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/349389?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/349389"" onerror=""sin_thumbnail('349389')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""349389""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/349389?nm"">Cartas de cabildos seculares&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/349389""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1630-10-30</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,44B,N.26</p></td></tr>"	http		"GUATEMALA,44B,N.26"	Us	1630-10-30	349389	0
9	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/349390?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/349390"" onerror=""sin_thumbnail('349390')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""349390""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/349390?nm"">Cartas de cabildos seculares&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/349390""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1630-12-02</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,44B,N.27</p></td></tr>"	http		"GUATEMALA,44B,N.27"	Us	1630-12-02	349390	0
9	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/349391?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/349391"" onerror=""sin_thumbnail('349391')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""349391""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/349391?nm"">Cartas de cabildos seculares&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/349391""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1630-12-20</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,44B,N.28</p></td></tr>"	http		"GUATEMALA,44B,N.28"	Us	1630-12-20	349391	0
9	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/349392?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/349392"" onerror=""sin_thumbnail('349392')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""349392""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/349392?nm"">Cartas de cabildos seculares&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/349392""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1631-01-14</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,44B,N.29</p></td></tr>"	http		"GUATEMALA,44B,N.29"	Us	1631-01-14	349392	0
9	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/349393?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/349393"" onerror=""sin_thumbnail('349393')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""349393""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/349393?nm"">Cartas de cabildos seculares&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/349393""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1631-01-14</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,44B,N.30</p></td></tr>"	http		"GUATEMALA,44B,N.30"	Us	1631-01-14	349393	0
9	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/349394?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/349394"" onerror=""sin_thumbnail('349394')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""349394""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/349394?nm"">Cartas de cabildos seculares&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/349394""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1631-02-15</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,44B,N.31</p></td></tr>"	http		"GUATEMALA,44B,N.31"	Us	1631-02-15	349394	0
9	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/349395?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/349395"" onerror=""sin_thumbnail('349395')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""349395""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/349395?nm"">Cartas de cabildos seculares&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/349395""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1650-06-09</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,44B,N.32</p></td></tr>"	http		"GUATEMALA,44B,N.32"	Us	1650-06-09	349395	0
9	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/349396?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/349396"" onerror=""sin_thumbnail('349396')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""349396""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/349396?nm"">Cartas de cabildos seculares&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/349396""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1653-02-06</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,44B,N.33</p></td></tr>"	http		"GUATEMALA,44B,N.33"	Us	1653-02-06	349396	0
9	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/349439?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/349439"" onerror=""sin_thumbnail('349439')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""349439""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/349439?nm"">Cartas de cabildos seculares&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/349439""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1639-02-14</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,44B,N.76</p></td></tr>"	http		"GUATEMALA,44B,N.76"	Us	1639-02-14	349439	0
9	"<tr class=""odd""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/349440?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/349440"" onerror=""sin_thumbnail('349440')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""349440""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/349440?nm"">Cartas de cabildos seculares&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/349440""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1662-03-10</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,44B,N.77</p></td></tr>"	http		"GUATEMALA,44B,N.77"	Us	1662-03-10	349440	0
9	"<tr class=""even""><td style=""padding: 0.5em; min-width: 75px; text-align:center""><a href=""/ParesBusquedas20/catalogo/show/349441?nm"" id=""thumbnail""><img src=""/ParesBusquedas20/catalogo/showthumbnail/349441"" onerror=""sin_thumbnail('349441')""></a></td><td><p class=""titulo""><input type=""checkbox"" name=""sel"" value=""349441""><img class=""iconoNivel"" src=""/ParesBusquedas20/img/iconoNivel20.gif"" title=""Item or Associated Element of Description"">&nbsp;<a href=""/ParesBusquedas20/catalogo/description/349441?nm"">Cartas de cabildos seculares&nbsp;</a><a class=""btn_ventana_nueva"" target=""_blank"" href=""/ParesBusquedas20/catalogo/description/349441""><img src=""/ParesBusquedas20/img/flecha_ventana_nueva.jpg"" width=""20"" height=""15"" alt=""Open link in new window"" class=""icono""></a></p><p class=""tipo_archivo""><em class=""destacado"">Archive: </em>Archivo General de Indias</p><p class=""fecha""><em class=""destacado"">Dates: </em>1665-11-30</p><p class=""signatura""><em class=""destacado"">Reference number: </em>GUATEMALA,44B,N.78</p></td></tr>"	http		"GUATEMALA,44B,N.78"	Us	1665-11-30	349441	0
